created_at,temp_cria,temp_mielera,temp_exterior,humedad_cria,humedad_mielera,humedad_exterior,peso_total,peso_mielera,estado,temp_mean,temp_min,temp_max,temp_std,temp_cv,pct_tiempo_optimo
2026-02-14 16:00:00-05:00,34.63235294117647,,28.429411764705883,63.3,,51.05882352941177,18.8,,Normal,33.118895679884176,26.4,39.98846153846154,4.746081086574323,14.330432791142272,23.076923076923077
2026-02-14 16:30:00-05:00,34.752307692307696,,27.84,63.83384615384615,,53.43076923076923,18.79,,Normal,33.1966772042853,26.4,39.98846153846154,4.639619668962423,13.97615683163465,25.925925925925924
2026-02-14 17:00:00-05:00,34.819402985074625,,27.470149253731343,65.62388059701493,,55.19402985074627,18.79,,Normal,33.27043746704845,26.4,39.98846153846154,4.541003453885048,13.648763886505929,28.57142857142857
2026-02-14 17:30:00-05:00,34.60151515151516,,27.413636363636364,62.08787878787879,,56.621212121212125,18.75,,Normal,33.328310409851355,26.4,39.98846153846154,4.445271717595002,13.33782499901659,31.03448275862069
2026-02-14 18:00:00-05:00,34.5171875,,26.6390625,62.8,,59.109375,18.76,,Normal,33.377846955274215,26.4,39.98846153846154,4.354329329993723,13.045566827088804,33.33333333333333
2026-02-14 18:30:00-05:00,34.46911764705882,,26.475,61.347058823529416,,60.20588235294117,18.72,,Normal,33.4214977829456,26.4,39.98846153846154,4.268232786513448,12.770920125223867,35.483870967741936
2026-02-14 19:00:00-05:00,34.51515151515152,,26.01515151515152,63.577272727272735,,62.196969696969695,18.68,,Normal,33.46356138803044,26.4,39.98846153846154,4.187493485817584,12.51359183579129,37.5
2026-02-14 19:30:00-05:00,34.67205882352942,,25.758823529411764,63.06029411764706,,62.72058823529412,18.66,,Normal,33.50832055230818,26.4,39.98846153846154,4.11275650151911,12.273836568737874,39.39393939393939
2026-02-14 20:00:00-05:00,34.62985074626866,,25.423880597014925,64.41492537313434,,64.13432835820896,18.62,,Normal,33.54837520209248,26.4,39.98846153846154,4.041437333870692,12.046596324040811,41.17647058823529
2026-02-14 20:30:00-05:00,34.55074626865672,,25.47910447761194,64.0134328358209,,65.5223880597015,18.6,,Normal,33.58293972162918,26.4,39.98846153846154,3.972975341596179,11.830338185186848,42.857142857142854
2026-02-14 21:00:00-05:00,34.594029850746274,,25.05373134328358,65.22985074626865,,66.70149253731343,18.57,,Normal,33.61664272593308,26.4,39.98846153846154,3.9082368910144405,11.62589888251835,44.44444444444444
2026-02-14 21:30:00-05:00,34.553030303030305,,24.475757575757576,67.00757575757575,,68.39393939393939,18.53,,Normal,33.64684877680719,26.4,39.98846153846154,3.846226243198436,11.43116334225523,45.94594594594595
2026-02-14 22:00:00-05:00,34.5,,24.494029850746266,67.04925373134328,,68.98507462686567,18.53,,Normal,33.67350975253196,26.4,39.98846153846154,3.786686399707554,11.24529764653602,47.368421052631575
2026-02-14 22:30:00-05:00,34.51764705882353,,24.32794117647059,68.86617647058823,,69.69117647058823,18.5,,Normal,33.699089670904435,26.4,39.98846153846154,3.7299454813798807,11.068386469205697,48.717948717948715
2026-02-14 23:00:00-05:00,34.680597014925375,,23.619402985074625,68.26119402985074,,72.34328358208955,18.48,,Normal,33.727957533963874,26.4,39.98846153846154,3.67685145304844,10.9014945519481,50.0
2026-02-14 23:30:00-05:00,34.675000000000004,,23.44558823529412,67.48823529411764,,73.32352941176471,18.45,,Normal,33.755015890136335,26.4,39.98846153846154,3.625911942398708,10.741846350184204,51.21951219512195
2026-02-15 00:00:00-05:00,34.730000000000004,,23.5,66.08500000000001,,72.5,18.46,,Normal,33.78209878207699,26.4,39.98846153846154,3.5774302856427975,10.589721819003127,52.38095238095239
2026-02-15 08:30:00-05:00,37.14222222222222,,32.54666666666667,66.82000000000001,,46.82222222222222,18.95,,Alerta,33.87291292910794,26.4,39.98846153846154,3.5703856914713423,10.540533372325385,51.162790697674424
2026-02-15 09:00:00-05:00,37.23970588235294,,33.50588235294118,67.69264705882354,,44.44117647058823,19.11,,Alerta,33.96151274366702,26.4,39.98846153846154,3.5639051654571983,10.493952941250468,50.0
2026-02-15 09:30:00-05:00,37.13823529411765,,33.436764705882354,68.1735294117647,,45.0,19.16,,Critico,34.04296716803755,26.4,39.98846153846154,3.5532985013394027,10.437687419548856,48.888888888888886
2026-02-15 10:00:00-05:00,37.07794117647059,,34.41323529411765,69.99852941176471,,43.1764705882353,19.16,,Critico,34.118841518248374,26.4,39.98846153846154,3.540122189897056,10.375856952832443,47.82608695652174
2026-02-15 10:30:00-05:00,37.25303030303031,,34.00606060606061,70.60909090909091,,44.28787878787879,19.14,,Critico,34.1952851471455,26.4,39.98846153846154,3.529694357274278,10.322166760960389,46.808510638297875
2026-02-15 11:00:00-05:00,36.87205882352941,,35.247058823529414,67.61764705882354,,41.70588235294117,19.15,,Critico,34.259017853726064,26.4,39.98846153846154,3.5107646638214725,10.247709606887158,45.83333333333333
2026-02-15 11:30:00-05:00,36.8235294117647,,35.529411764705884,68.47500000000001,,39.86764705882353,19.15,,Critico,34.31865765740139,26.4,39.98846153846154,3.4906950531776233,10.171420712385576,45.83333333333333
2026-02-15 12:00:00-05:00,37.05223880597015,,35.65820895522388,67.4731343283582,,39.62686567164179,19.13,,Critico,34.38078450168704,26.4,39.98846153846154,3.4743934361204922,10.105625821161837,45.83333333333333
2026-02-15 12:30:00-05:00,36.923529411764704,,35.17205882352941,65.96323529411765,,40.588235294117645,19.13,,Critico,34.61995562468169,26.625396825396827,39.98846153846154,3.2683340656202637,9.4406073221254,45.83333333333333
2026-02-15 13:00:00-05:00,36.52537313432836,,33.786567164179104,66.35074626865672,,44.38805970149254,19.04,,Critico,34.84495508624831,26.784,39.98846153846154,3.0378101102107817,8.718077273142088,45.83333333333333
2026-02-15 13:30:00-05:00,35.79117647058824,,32.30882352941177,64.94411764705882,,46.20588235294117,19.0,,Normal,35.04966364239805,26.95,39.98846153846154,2.774002956607301,7.91449237547521,47.91666666666667
2026-02-15 14:00:00-05:00,35.329850746268654,,30.661194029850748,64.96567164179105,,48.28358208955224,19.09,,Normal,35.240114795722334,27.0,39.98846153846154,2.47671469751587,7.028111888604031,50.0
2026-02-15 14:30:00-05:00,35.158461538461545,,30.39692307692308,65.53692307692307,,49.56923076923077,19.06,,Normal,35.42553437614192,27.660377358490567,39.98846153846154,2.126036883481536,6.0014250198957075,52.083333333333336
2026-02-15 15:00:00-05:00,34.94,,29.664615384615384,66.0323076923077,,50.70769230769231,18.9,,Normal,35.414744723338764,27.660377358490567,39.98846153846154,2.102984440837483,5.9381606651864125,54.166666666666664
2026-02-15 15:30:00-05:00,35.047761194029846,,29.01194029850746,61.74477611940298,,52.13432835820896,18.97,,Normal,35.4067668205277,27.660377358490567,39.98846153846154,2.0801905132925462,5.875121340044296,56.25
2026-02-15 16:00:00-05:00,34.98235294117647,,28.60147058823529,63.12058823529412,,53.72058823529412,18.98,,Normal,35.39773673798831,27.660377358490567,39.98846153846154,2.058386664410611,5.815023371823606,58.333333333333336
2026-02-15 16:30:00-05:00,34.996875,,28.2859375,62.1375,,55.8125,18.94,,Normal,35.54515574185679,27.660377358490567,39.98846153846154,1.7465298148653663,4.913552292608782,60.416666666666664
2026-02-15 17:00:00-05:00,34.975,,27.516176470588235,64.40882352941176,,56.36764705882353,18.89,,Normal,35.70078601082507,34.46911764705882,39.98846153846154,1.2965994391677154,3.6318512392824207,62.5
2026-02-15 17:30:00-05:00,34.875757575757575,,27.45151515151515,61.868181818181824,,57.59090909090909,18.88,,Normal,35.63856808690502,34.46911764705882,39.98846153846154,1.2634137426342722,3.5450743687384536,64.58333333333334
2026-02-15 18:00:00-05:00,34.730645161290326,,26.450000000000003,61.36612903225806,,59.854838709677416,18.88,,Normal,35.61965302595471,34.46911764705882,39.98846153846154,1.2567520425636276,3.5282545892512744,66.66666666666666
2026-02-15 18:30:00-05:00,34.78507462686567,,26.44029850746269,61.291044776119406,,60.70149253731344,18.83,,Normal,35.51124913196313,34.46911764705882,37.59117647058823,1.0845037458813398,3.053972395764571,68.75
2026-02-15 19:00:00-05:00,34.714062500000004,,26.484375,64.603125,,60.484375,19.6,,Normal,35.45130925757588,34.46911764705882,37.38955223880597,1.0459234803717268,2.9503098821328155,70.83333333333334
2026-02-15 19:30:00-05:00,34.929850746268656,,26.44776119402985,66.10746268656716,,61.38805970149254,19.57,,Normal,35.40006547648135,34.46911764705882,37.25303030303031,1.0085276531736753,2.8489429033505833,72.91666666666666
2026-02-15 20:00:00-05:00,34.88484848484848,,25.61969696969697,64.10454545454544,,64.15151515151516,19.54,,Normal,35.359952025798044,34.46911764705882,37.25303030303031,0.9893527299351949,2.7979470368437696,75.0
2026-02-15 20:30:00-05:00,34.746153846153845,,25.486153846153844,64.18153846153847,,65.64615384615385,19.53,,Normal,35.309289789749776,34.46911764705882,37.25303030303031,0.9559772610182306,2.7074383730475065,77.08333333333334
2026-02-15 21:00:00-05:00,34.64090909090909,,25.50757575757576,64.20909090909092,,66.0,19.52,,Normal,35.27135529777117,34.46911764705882,37.25303030303031,0.9453403046161407,2.6801927417738822,79.16666666666666
2026-02-15 21:30:00-05:00,34.43283582089552,,25.444776119402984,62.65970149253731,,66.53731343283582,19.5,,Normal,35.244343298941786,34.43283582089552,37.25303030303031,0.9504834803349645,2.6968398085133365,79.16666666666666
2026-02-15 22:00:00-05:00,34.41343283582089,,24.646268656716416,62.832835820895525,,67.80597014925372,19.48,,Normal,35.225515076771394,34.41343283582089,37.25303030303031,0.9579318992230373,2.719426237303545,79.16666666666666
2026-02-15 22:30:00-05:00,34.32794117647059,,24.454411764705885,64.08235294117648,,69.08823529411765,19.43,,Normal,35.216209124913036,34.32794117647059,37.25303030303031,0.9645521229298495,2.7389436481040645,79.16666666666666
2026-02-15 23:00:00-05:00,34.22941176470588,,23.58235294117647,64.37352941176471,,72.41176470588235,19.38,,Normal,35.20876176072146,34.22941176470588,37.25303030303031,0.9708738742843678,2.757478041637536,79.16666666666666
2026-02-15 23:30:00-05:00,34.316071428571426,,23.475,65.89821428571429,,74.25,19.35,,Normal,35.202215269018716,34.22941176470588,37.25303030303031,0.97590372912928,2.7722793059224538,79.16666666666666
2026-02-16 00:30:00-05:00,34.4859375,,23.4421875,65.2296875,,74.875,19.3,,Normal,35.19916494732754,34.22941176470588,37.25303030303031,0.9779494865379986,2.778331497356299,79.16666666666666
